GO Terms Level 1,GO Terms Description,GO Terms Level,GO Terms ID,Mapping,Background,All Mapping,All Background,Fold Enrichment,Fisher's exact test p value,-log10(p value),Related proteins
Biological Process,positive regulation of transferase activity,5,GO:0051347,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Y0J2
Biological Process,mesenchyme development,4,GO:0060485,2,3,7,43,4.1,0.06409529211571192,1.19,A0A1D5PZ68 A0A8V0YDD6
Biological Process,regulation of transferase activity,4,GO:0051338,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Y0J2
Biological Process,regulation of establishment of protein localization,6,GO:0070201,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0YDD6
Biological Process,regulation of kinase activity,5,GO:0043549,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Y0J2
Biological Process,regulation of protein transport,5,GO:0051223,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0YDD6
Biological Process,carboxylic acid biosynthetic process,5,GO:0046394,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0Z1W6
Biological Process,stem cell differentiation,4,GO:0048863,2,3,7,43,4.1,0.06409529211571192,1.19,A0A1D5PZ68 A0A8V0YDD6
Biological Process,aminoglycan metabolic process,4,GO:0006022,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0ZV19
Biological Process,regulation of peptide transport,5,GO:0090087,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZA93 A0A8V0YDD6
Biological Process,negative chemotaxis,4,GO:0050919,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZV19 A0A1D5PZ68
Biological Process,chordate embryonic development,5,GO:0043009,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZV19 A0A1D5PZ68
Biological Process,pattern specification process,2,GO:0007389,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0ZV19 A0A1D5PZ68
Biological Process,response to metal ion,4,GO:0010038,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0Y0J2 A0A8V0YDD6
Biological Process,negative regulation of apoptotic process,6,GO:0043066,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0Y0J2 A0A8V0YDD6
Biological Process,positive regulation of cytokine production,5,GO:0001819,2,3,7,43,4.1,0.06409529211571192,1.19,A0A8V0Y0J2 A0A8V0ZV19
Biological Process,cellular biosynthetic process,3,GO:0044249,3,7,7,43,2.63,0.0721527363017646,1.14,A0A8V0ZA93 A0A8V0ZV19 A0A8V0Z1W6
Biological Process,platelet degranulation,4,GO:0002576,3,7,7,43,2.63,0.0721527363017646,1.14,A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0YDD6
Biological Process,homeostatic process,1,GO:0042592,3,7,7,43,2.63,0.0721527363017646,1.14,A0A8V0Z5X2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,positive regulation of locomotion,4,GO:0040017,3,7,7,43,2.63,0.0721527363017646,1.14,A0A8V0ZA93 A0A1D5PZ68 A0A8V0YDD6
Biological Process,gland development,4,GO:0048732,3,7,7,43,2.63,0.0721527363017646,1.14,A0A8V0Z5X2 A0A8V0ZV19 A0A1D5PZ68
Biological Process,chemical homeostasis,2,GO:0048878,3,7,7,43,2.63,0.0721527363017646,1.14,A0A8V0Z5X2 A0A8V0ZA93 A0A8V0YDD6
Biological Process,carbohydrate derivative biosynthetic process,4,GO:1901137,3,7,7,43,2.63,0.0721527363017646,1.14,A0A8V0ZA93 A0A8V0ZV19 A0A8V0Z1W6
Biological Process,multicellular organismal process,1,GO:0032501,7,29,7,43,1.48,0.07646792088682419,1.12,A0A8V0ZA93 A0A8V0Z5X2 A0A8V0Y0J2 A0A8V0Z1W6 A0A1D5PZ68 A0A8V0ZV19 A0A8V0YDD6
