Source	Target
A0A8V0ZBR5	A0A8V1ABH8
A0A8V0ZBR5	A0A1D5PMT8
A0A8V0ZBR5	A0A8V0ZQ22
A0A8V0ZBR5	F1NN16
A0A8V0ZBR5	Q6ITC7
A0A8V0ZBR5	F1NPA9
A0A8V0ZBR5	A0A8V0Z1Z1
A0A8V0ZBR5	A0A8V0XG62
A0A8V0ZBR5	A0A8V1A8R2
A0A8V0ZBR5	A0A8V0XXX0
A0A8V0ZBR5	A0A8V0XPN5
A0A8V0ZBR5	A0A1D5P3B1
A0A8V0ZBR5	Q5ZIE0
A0A8V0ZBR5	A0A8V0ZJP1
A0A8V0ZBR5	P32429
A0A8V0ZBR5	P41125
A0A8V0ZBR5	A0A8V0Z891
A0A8V0ZBR5	A0A8V0ZCS2
A0A8V0ZBR5	A0A8V0ZL98
A0A8V0ZBR5	F1NH93
A0A8V0ZBR5	A0A8V0Z4J0
A0A8V0ZBR5	A0A1D5NXL7
A0A8V0ZBR5	A0A8V0XK63
A0A8V0ZBR5	A0A8V0YR80
A0A8V0ZBR5	A0A3Q2TSP8
A0A8V0ZBR5	A0A8V1AAB0
A0A8V0ZBR5	Q5ZHZ0
A0A8V0ZBR5	A0A8V0YUW3
A0A8V0ZBR5	A0A8V0ZUX8
A0A8V0ZBR5	A0A8V0ZNG4
A0A8V1A960	A0A8V0Z7B5
A0A8V1A960	A0A8V0Y8A2
A0A8V1A960	Q5ZIA5
A0A8V1A960	A0A8V1A3D8
A0A8V1A960	A0A8V1A9W4
A0A8V1A960	Q5ZL57
A0A8V1A960	A0A1D5NYF8
A0A8V1A960	A0A3Q2TSP8
A0A8V1A960	A0A8V0XLV1
A0A8V1A960	Q5ZJW4
A0A8V1A960	A0A8V0ZKS5
A0A8V1AKN8	A0A1D5NYS2
A0A8V0Z863	A0A8V0YCL9
A0A8V0Z863	R4GGZ2
A0A8V0Z863	A0A8V1AA37
A0A8V0Z863	A0A8V0YFF3
A0A8V0Z863	A0A1D5NW93
A0A8V0Z863	A0A8V1AH40
A0A8V0Z863	F1NIL3
A0A8V0Z863	A0A8V0ZU95
A0A8V0Z863	A0A8V0ZPD6
A0A8V0Z863	A0A8V0ZC01
A0A8V0Z863	A0A8V0XCD2
A0A8V0Z863	A0A8V0Y9V7
A0A8V0Z863	A0A8V0Y9X9
A0A8V0Z863	Q9YH14
A0A8V0Z863	A0A1D5PI06
A0A8V0Z863	A0A8V0ZRZ8
A0A8V0Z863	A0A8V1A3B4
A0A8V0Z863	E1C658
A0A8V0Z863	A0A1D5P1U2
A0A8V0Z863	A0A1D5P179
A0A8V0Z863	A0A1D5PNM0
A0A8V0Z863	A0A8V0Y6X8
A0A8V0Z863	A0A1L1RZK1
A0A8V0Z863	A0A8V1AEY5
A0A8V0Z863	A0A1D5P0U8
A0A8V0Z863	A0A8V0XW68
A0A8V0Z863	A0A8V0ZVA2
Q5ZMG8	A0A8V1AJR8
A0A8V0Z891	Q5F411
A0A8V0Z891	A0A8V0YZ41
A0A8V0Z891	Q6ITC7
A0A8V0Z891	F1NN16
A0A8V0Z891	P84172
A0A8V0Z891	A0A8V0ZJP1
A0A8V0Z891	A0A8V0YQY8
A0A8V0Z891	A0A1D5P3B1
A0A8V0Z891	A0A8V0XPN5
A0A8V0Z891	F1NPA9
A0A8V0Z891	A0A8V0XUD0
A0A8V0Z891	A0A8V0XBW1
A0A8V0Z891	A0A1D5P7C6
A0A8V0Z891	A0A8V0Z1Z1
A0A8V0Z891	A0A8V1A8R2
A0A8V0Z891	A0A8V0XXX0
A0A8V0Z891	A0A8V1A624
A0A8V0Z891	F1NH93
A0A8V0Z891	A0A8V0Z4J0
A0A8V0Z891	A0A8V0ZL98
A0A8V0Z891	A0A8V0YR80
A0A8V0Z891	A0A8V1A6A3
A0A8V0Z891	P32429
A0A8V0Z891	P41125
A0A8V0Z891	A0A8V0ZCS2
A0A8V0Z891	A0A8V0ZUX8
A0A8V0Z891	A0A8V1AAB0
A0A8V0Z891	Q5ZHZ0
A0A8V0Z891	A0A8V0YUW3
A0A8V0Z891	A0A8V0YYI8
A0A8V0Z891	A0A8V0ZY42
A0A8V0Z891	A0A8V0XJK4
A0A8V0Z891	A0A3Q2TSP8
A0A8V0Z891	A0A8V0YCP2
A0A8V0Z891	A0A1D5PR40
A0A8V0Z891	F1NQG5
A0A8V0Z891	P84175
A0A8V0Z891	A0A8V0Y9L1
A0A8V0Z891	Q5ZLB0
A0A8V0Z891	R4GGJ0
A0A8V0Z891	A0A3Q3A7P6
A0A8V0Z891	Q98TH5
A0A8V0Z891	Q5ZMS3
A0A8V0Z891	A0A8V0XRE7
A0A8V0Z891	A0A8V0Y814
A0A8V0Z891	A0A8V0Y9Y9
A0A8V0Z891	A0A8V0ZW50
A0A8V0Z891	Q9I8D6
A0A8V0Z891	A0A8V0X9X8
A0A8V0Z891	A0A8V0X4M9
A0A8V0Z891	A0A1D5PMT8
A0A8V0Z891	A0A1L1S0X5
A0A8V0Z891	F1NCE1
A0A8V0Z891	P50890
A0A8V0YZ19	A0A8V0XSU6
A0A8V1AB68	A0A8V0YTH3
A0A8V1AB68	A0A8V0XI38
A0A8V1AB68	A0A8V0ZDX0
A0A8V1AB68	A0A8V0YRF1
A0A8V1AB68	F1NVZ6
A0A8V1AB68	A0A8V0Z794
A0A8V1AB68	A0A8V0Y2J9
A0A8V1AB68	A0A8V1AD57
A0A8V1AB68	A0A8V1ABN7
Q92182	A0A8V0ZZC5
Q92182	A0A8V0YI46
Q92182	A0A8V1A1T7
A0A8V1A6Y8	A0A1D5PFB8
A0A8V0YXB1	A0A8V0XPN3
A0A8V0YXB1	A0A8V0YR59
A0A8V0YXB1	A0A1D5NZL7
A0A8V0ZFJ4	A0A8V0YUC6
A0A8V0ZFJ4	A0A3Q3A7D8
A0A8V0ZFJ4	A0A8V0YID0
A0A8V0ZFJ4	A0A3Q2TSP8
A0A8V0ZX23	A0A8V0XTM2
A0A8V1AAU9	A0A3Q2TSP8
A0A8V1AAU9	A0A8V0XEJ2
A0A8V1AAU9	A0A8V0Z3U7
A0A8V1AAU9	A0A8V0ZQK2
A0A8V1AAU9	E1C2Z5
A0A8V1AAU9	A0A8V0YH08
A0A8V1AAU9	A0A8V0ZF10
A0A8V1AAU9	A0A8V1A7D7
A0A8V1ADP5	A0A8V0XKU5
A0A8V1ADP5	A0A8V0Y722
A0A8V1ADP5	A0A8V0YXI5
A0A8V1ADP5	A0A8V0XI38
A0A8V1ADP5	A0A8V0XM58
A0A8V1ADP5	A0A1D5NZT1
A0A8V1ADP5	A0A8V0YE85
A0A8V1ADP5	A0A1D5PQD0
A0A8V1ADP5	A0A8V0XAF8
A0A8V1ADP5	A0A8V0YEQ1
A0A8V1ADP5	A0A8V0YVT3
A0A8V1ADP5	A0A8V0Z193
A0A8V1ADP5	A0A8V0ZDX0
A0A8V1ADP5	A0A8V0ZPQ4
A0A8V0YR59	A0A8V0Z8U4
A0A8V0YR59	A0A8V1AJV5
A0A8V0YR59	Q9I946
A0A8V0YR59	A0A8V0XD22
A0A8V0YR59	A0A8V0YFT7
A0A8V0YR59	A0A3Q3ACS4
A0A8V0XW68	Q9YH14
A0A8V0XW68	A0A1D5PNM0
A0A8V0XW68	A0A8V1AEY5
A0A8V0XW68	A0A8V1AA37
A0A8V0XW68	A0A8V0YFF3
A0A8V0XW68	A0A8V1AH40
A0A8V0XW68	A0A8V0ZU95
A0A8V0XW68	F1NIL3
A0A8V0XW68	F1NCE1
A0A8V0XW68	A0A8V0XCD2
A0A8V0XW68	A0A8V0Z6B5
A0A8V0XW68	A0A8V0Y9X9
A0A8V0XW68	A0A1D5PI06
A0A8V0XW68	A0A8V1A3B4
A0A8V0XW68	E1C658
A0A8V0XW68	A0A8V0ZRZ8
A0A8V0XW68	A0A8V0Y6X8
A0A8V0XW68	A0A8V0YXU7
A0A8V0XW68	A0A1D5P179
A0A8V0XW68	A0A8V0ZVA2
A0A8V0XW68	A0A1D5P0U8
A0A8V0XW68	A0A1D5NW93
A0A8V0XW68	A0A8V0YCL9
A0A8V0XW68	R4GGZ2
A0A8V0XW68	A0A8V0ZPD6
A0A8V0XW68	A0A8V0ZC01
A0A8V0XW68	A0A8V0Y9V7
A0A8V0XW68	P18944
A0A8V0ZKS5	A0A1D5PWK2
A0A8V0ZKS5	A0A8V0Y8A2
A0A8V0ZKS5	A0A8V1A9W4
A0A8V0ZKS5	A0A8V1A3D8
A0A8V0ZKS5	A0A8V0XLV1
A0A8V0ZKS5	A0A1D5NYF8
A0A8V1A3B4	A0A8V0Y9X9
A0A8V1A3B4	A0A8V0XCD2
A0A8V1A3B4	F1NIL3
A0A8V1A3B4	A0A8V0ZU95
A0A8V1A3B4	A0A8V0ZRW5
A0A8V1A3B4	A0A1D5PQV3
A0A8V1A3B4	A0A8V1AH40
A0A8V1A3B4	A0A8V0YFF3
A0A8V1A3B4	A0A8V1AA37
A0A8V1A3B4	A0A8V1AEY5
A0A8V1A3B4	A0A8V0YGM0
A0A8V1A3B4	A0A8V0ZVS5
A0A8V1A3B4	A0A1D5PNM0
A0A8V1A3B4	Q9YH14
A0A8V1A3B4	P18944
A0A8V1A3B4	A0A8V0Y9V7
A0A8V1A3B4	A0A8V0Y3T8
A0A8V1A3B4	A0A8V0ZC01
A0A8V1A3B4	A0A8V0ZPD6
A0A8V1A3B4	R4GGZ2
A0A8V1A3B4	A0A1D5NW93
A0A8V1A3B4	A0A1D5P0U8
A0A8V1A3B4	A0A8V0ZVA2
A0A8V1A3B4	A0A8V1A624
A0A8V1A3B4	A0A8V0Y9K6
A0A8V1A3B4	A0A1D5P179
A0A8V1A3B4	A0A8V0Y6X8
A0A8V1A3B4	A0A8V0ZTA0
A0A8V1A3B4	A0A1D5P1U2
A0A8V1A3B4	E1C658
A0A8V1A3B4	A0A8V0ZRZ8
A0A8V1A3B4	A0A1D5PI06
A0A8V0ZF15	A0A8V0Y0X2
A0A3Q2U4B8	A0A1D5NYE8
A0A8V0Y1N7	A0A8V0ZEJ0
A0A8V0Y1N7	A0A8V1ALJ9
A0A8V0Y1N7	A0A8V0Z4U2
A0A8V0Y1N7	A0A8V0Z490
A0A8V0Y1N7	E1C6P7
A0A1D5P8C5	A0A8V0Z5C6
A0A8V1A3D8	A0A8V1AD57
A0A8V1A3D8	Q5ZJW4
A0A8V1A3D8	A0A1D5PH43
A0A8V1A3D8	Q5ZL57
A0A8V1A3D8	Q5ZIA5
A0A8V1A3D8	A0A8V1A9W4
A0A8V1A3D8	A0A8V0Z7B5
A0A8V1A3D8	A0A8V0YTH3
A0A8V1A8C9	A0A8V0ZI24
A0A8V0ZL98	A0A8V0Z4J0
A0A8V0ZL98	F1NH93
A0A8V0ZL98	A0A8V0YR80
A0A8V0ZL98	P32429
A0A8V0ZL98	P41125
A0A8V0ZL98	A0A8V1AAB0
A0A8V0ZL98	A0A8V0ZUX8
A0A8V0ZL98	A0A8V0YYI8
A0A8V0ZL98	A0A1D5PR40
A0A8V0ZL98	A0A8V0YCP2
A0A8V0ZL98	A0A3Q2TSP8
A0A8V0ZL98	A0A8V0XJK4
A0A8V0ZL98	F1NN16
A0A8V0ZL98	Q6ITC7
A0A8V0ZL98	P84172
A0A8V0ZL98	A0A8V0XPN5
A0A8V0ZL98	A0A1D5P3B1
A0A8V0ZL98	A0A8V0ZJP1
A0A8V0ZL98	A0A1D5P7C6
A0A8V0ZL98	A0A8V0XBW1
A0A8V0ZL98	A0A8V0XUD0
A0A8V0ZL98	F1NPA9
A0A8V0ZL98	A0A8V0XXX0
A0A8V0ZL98	A0A8V1A8R2
A0A8V0ZL98	A0A8V0Z1Z1
A0A8V0ZL98	A0A8V0X9X8
A0A8V0ZL98	Q9I8D6
A0A8V0ZL98	A0A1D5PMT8
A0A8V0ZL98	A0A1L1S0X5
A0A8V0ZL98	P50890
A0A8V0ZL98	P84175
A0A8V0ZL98	F1NQG5
A0A8V0ZL98	R4GGJ0
A0A8V0ZL98	A0A3Q3A7P6
A0A8V0ZL98	A0A8V0XRE7
A0A8V0ZL98	Q98TH5
A0A8V0ZL98	A0A8V0Y9Y9
A0A3Q2U9U9	A0A8V0Z7B5
A0A1D5P7C6	A0A8V0Y814
A0A1D5P7C6	A0A8V0Y9Y9
A0A1D5P7C6	A0A3Q3A7P6
A0A1D5P7C6	Q98TH5
A0A1D5P7C6	A0A8V0XRE7
A0A1D5P7C6	R4GGJ0
A0A1D5P7C6	F1NQG5
A0A1D5P7C6	A0A1L1S0X5
A0A1D5P7C6	P50890
A0A1D5P7C6	A0A1D5PMT8
A0A1D5P7C6	Q9I8D6
A0A1D5P7C6	F1NAQ8
A0A1D5P7C6	A0A8V0Z1Z1
A0A1D5P7C6	A0A8V1A8R2
A0A1D5P7C6	A0A8V0XXX0
A0A1D5P7C6	A0A8V0ZJP1
A0A1D5P7C6	A0A8V0XPN5
A0A1D5P7C6	A0A1D5P3B1
A0A1D5P7C6	A0A8V0YVI8
A0A1D5P7C6	Q5F411
A0A1D5P7C6	Q6ITC7
A0A1D5P7C6	F1NN16
A0A1D5P7C6	A0A8V0XJK4
A0A1D5P7C6	A0A3Q2TSP8
A0A1D5P7C6	A0A8V0YCP2
A0A1D5P7C6	A0A1D5PR40
A0A1D5P7C6	A0A8V0ZUX8
A0A1D5P7C6	A0A8V1AAB0
A0A1D5P7C6	A0A8V0YYI8
A0A1D5P7C6	P32429
A0A1D5P7C6	P41125
A0A1D5P7C6	A0A8V0ZCS2
A0A1D5P7C6	F1NH93
A0A1D5P7C6	A0A8V0YR80
A0A1D5P7C6	A0A8V1A6A3
Q5ZIA5	A0A1D5NYF8
Q5ZIA5	A0A8V1AD57
Q5ZIA5	A0A8V0ZNG4
Q5ZIA5	A0A3Q2TSP8
Q5ZIA5	A0A8V0XLV1
Q5ZIA5	A0A8V1ABN7
Q5ZIA5	Q5ZJW4
Q5ZIA5	Q5ZL57
Q5ZIA5	A0A8V0XM02
Q5ZIA5	A0A8V0Z7B5
Q5ZIA5	A0A8V0Y8A2
Q5ZIA5	A0A8V1A9W4
Q5ZIA5	A0A8V0XD01
Q5ZIA5	A0A8V0YTH3
A0A8V0ZNG4	R4GLB3
A0A8V0ZNG4	A0A8V0Y2X7
A0A8V0ZNG4	A0A8V0Z3K2
A0A8V0ZNG4	A0A8V1AF05
A0A8V0ZNG4	A0A8V0Y814
A0A8V0ZNG4	Q9I8D6
A0A8V0ZNG4	Q5ZLI2
A0A8V0ZNG4	A0A8V1ABH8
A0A8V0ZNG4	Q5F411
A0A8V0ZNG4	A0A8V0ZH96
A0A8V0ZNG4	A0A8V0XRD5
A0A8V0ZNG4	A0A1D5PJW4
A0A8V0ZNG4	A0A8V0YQY8
A0A8V0ZNG4	A0A1L1RP66
A0A8V0ZNG4	A0A8V0XIX2
A0A8V0ZNG4	A0A8V0Z4J0
A0A8V0ZNG4	A0A1D5NXL7
A0A8V0ZNG4	A0A8V0ZC01
A0A8V0ZNG4	A0A8V0ZEY1
A0A8V0ZNG4	A0A8V0ZNG1
A0A8V0ZNG4	A0A8V0ZY42
A0A8V1ABN7	A0A1D5NV75
A0A8V1ABN7	A0A8V0XM02
A0A8V1ABN7	P28497
A0A8V1ABN7	Q5ZJW4
A0A8V1ABN7	A0A8V1AII9
A0A8V1ABN7	A0A8V0XQ47
A0A8V1ABN7	A0A8V0YRF1
A0A8V1ABN7	A0A8V0Y2J9
A0A8V1ABN7	Q5ZLF6
A0A8V1ABN7	A0A8V0Z794
A0A8V1ABN7	A0A8V0XD01
A0A8V1ABN7	A0A8V0YTH3
A0A8V1AN17	E1C6P7
A0A8V1AN17	A0A8V0XUH6
Q6ITC7	P50890
Q6ITC7	F1NCE1
Q6ITC7	A0A1L1S0X5
Q6ITC7	A0A1D5PMT8
Q6ITC7	A0A8V0X4M9
Q6ITC7	A0A8V0X9X8
Q6ITC7	A0A8V0ZW50
Q6ITC7	A0A8V0Y9Y9
Q6ITC7	A0A8V0XRE7
Q6ITC7	Q5ZMS3
Q6ITC7	Q98TH5
Q6ITC7	A0A3Q3A7P6
Q6ITC7	R4GGJ0
Q6ITC7	A0A8V0Y9L1
Q6ITC7	A0A8V0YV00
Q6ITC7	P84175
Q6ITC7	F1NQG5
Q6ITC7	A0A1D5PR40
Q6ITC7	A0A3Q2TSP8
Q6ITC7	A0A8V0YCP2
Q6ITC7	A0A8V0XJK4
Q6ITC7	Q5ZHZ0
Q6ITC7	A0A8V0YUW3
Q6ITC7	A0A8V1AAB0
Q6ITC7	A0A8V0ZUX8
Q6ITC7	A0A8V0ZCS2
Q6ITC7	P41125
Q6ITC7	P32429
Q6ITC7	A0A8V1A6A3
Q6ITC7	A0A8V0YR80
Q6ITC7	A0A8V0Z4J0
Q6ITC7	F1NH93
Q6ITC7	A0A8V0XXX0
Q6ITC7	A0A8V1A8R2
Q6ITC7	A0A8V0Z1Z1
Q6ITC7	A0A8V0XBW1
Q6ITC7	A0A8V0XUD0
Q6ITC7	F1NPA9
Q6ITC7	A0A8V0XPN5
Q6ITC7	A0A1D5P3B1
Q6ITC7	Q5ZIE0
Q6ITC7	A0A8V0ZJP1
Q6ITC7	P84172
Q6ITC7	F1NN16
Q6ITC7	A0A8V0YZ41
A0A8V1A134	A0A8V1AAN2
A0A8V0YTH3	A0A1D5PH43
A0A8V0YTH3	P28497
A0A8V0YTH3	A0A8V1AD57
A0A8V0YTH3	A0A8V0Z794
A0A8V0YTH3	A0A8V0Y2J9
A0A8V0YTH3	A0A8V0YRF1
P41125	A0A3Q3A7P6
P41125	Q5ZMS3
P41125	A0A8V0XRE7
P41125	Q98TH5
P41125	A0A8V0Y9Y9
P41125	A0A8V0ZW50
P41125	P84175
P41125	F1NQG5
P41125	R4GGJ0
P41125	A0A1D5PMT8
P41125	A0A1L1S0X5
P41125	P50890
P41125	Q9I8D6
P41125	A0A8V0X9X8
P41125	A0A1D5P3B1
P41125	A0A8V0XPN5
P41125	A0A8V0ZJP1
P41125	A0A8V0XUD0
P41125	A0A8V0XBW1
P41125	F1NPA9
P41125	A0A8V0Z1Z1
P41125	A0A8V1A8R2
P41125	A0A8V0XXX0
P41125	E1C658
P41125	F1NN16
P41125	P84172
P41125	A0A8V1AAB0
P41125	A0A8V0ZUX8
P41125	A0A1D5PR40
P41125	A0A8V0XJK4
P41125	A0A8V0YCP2
P41125	A0A3Q2TSP8
P41125	F1NH93
P41125	A0A8V0Z4J0
P41125	A0A8V0YR80
P41125	P32429
A0A8V0ZT84	A0A8V0ZQT9
A0A8V0ZT84	A0A8V0YPT3
A0A8V0ZT84	A0A8V0Z0I1
A0A8V0ZT84	E1BYF1
A0A8V0ZT84	A0A8V0ZHY3
A0A8V0ZHY3	E1BYF1
A0A8V0ZHY3	A0A8V0XLB9
A0A8V0ZHY3	A0A8V0YVE0
A0A8V0ZHY3	A0A1D5PBY3
A0A8V0ZHY3	A0A8V0XGH4
A0A8V0ZHY3	A0A8V0ZVS5
A0A8V0ZHY3	A0A8V0Y726
A0A8V0ZHY3	A0A1D5PL38
A0A8V0ZHY3	A0A1D5P1U2
A0A8V1A2F4	A0A8V0ZZC5
A0A8V1A2F4	A0A8V1A1T7
A0A8V0ZQT9	A0A8V0Z8U4
A0A8V0ZIA4	A0A8V0ZLV6
A0A8V0ZIA4	A0A8V1A3Y6
A0A8V0ZIA4	A0A8V0XF39
A0A8V0ZIA4	A0A8V0Z6L1
E1BS97	A0A8V0Z8U4
E1BS97	A0A1D5NYE8
E1BS97	Q90694
E1BS97	A0A1L1RM08
A0A8V0ZQK2	A0A3Q2TSP8
A0A8V0ZQK2	A0A8V0Z3U7
A0A8V0ZQK2	E1C2Z5
A0A8V0ZQK2	A0A8V1A7D7
A0A8V0ZQK2	A0A8V0ZF10
A0A8V0ZZE1	A0A8V0X9X8
P02789	P01012
P02789	A0A8V1ADY8
P02789	P00698
P02789	A0A1D5NW68
P02789	A0A8V0XJ14
A0A8V0YMA2	A0A8V0Z4J0
A0A8V0YMA2	A0A8V0YCT6
A0A8V0YMA2	A0A8V0XG62
A0A8V0YMA2	A0A1D5NYE8
A0A8V0YMA2	Q04619
A0A8V0YMA2	A0A8V1A4X0
A0A8V0YMA2	A0A8V0XCV2
A0A8V0X829	A0A8V1A1Z6
A0A8V1A0M8	A0A8V0Z0I1
A0A8V1A0M8	A0A8V0ZJE0
A0A8V1A0M8	A0A8V0ZAK3
A0A8V1A0M8	A0A8V0YGN2
A0A8V0YUC6	A0A8V1A8N2
A0A8V0YUC6	A0A8V0YUT8
A0A8V0YUC6	A0A8V0YID0
A0A8V0YUC6	A0A8V0YIZ9
A0A8V0YUC6	A0A8V0X6Y3
A0A8V0YUC6	A0A8V0ZJW3
A0A8V0YUC6	P14448
A0A8V0YUC6	A0A8V0X4D8
A0A8V0YUC6	A0A8V0XV56
A0A8V0YUC6	A0A8V0XCT6
A0A8V0YUC6	A0A8V0XAA5
A0A8V0YUC6	A0A160F7C1
A0A8V0YUC6	A0A8V0YS27
F1NVZ6	A0A8V0XAF8
F1NVZ6	A0A1D5PQD0
F1NVZ6	A0A8V0ZDX0
F1NVZ6	A0A1D5NZT1
F1NVZ6	A0A8V0XI38
F1NVZ6	A0A8V0YEQ1
F1NVZ6	A0A8V0YVT3
F1NVZ6	A0A8V0XK27
A0A8V0Z756	A0A8V0XCT6
A0A8V0Z756	A0A1L1RWR0
A0A8V0YRQ0	F1NSM7
A0A8V0YRQ0	Q90YI1
A0A8V0YRQ0	C7G540
A0A8V1A1T7	A0A8V0XT35
A0A8V1A1T7	A0A8V0Y6W2
A0A8V1A1T7	A0A8V0YI46
A0A8V0ZZC5	A0A8V0XT35
A0A8V0ZZC5	A0A8V0Y6W2
A0A8V0ZZC5	A0A8V0YI46
A0A1D5P0U8	F1NIL3
A0A1D5P0U8	A0A8V0ZU95
A0A1D5P0U8	A0A8V0YFF3
A0A1D5P0U8	A0A8V1AA37
A0A1D5P0U8	A0A8V1AH40
A0A1D5P0U8	F1NBW2
A0A1D5P0U8	A0A8V1ABH8
A0A1D5P0U8	A0A8V0Y9X9
A0A1D5P0U8	A0A1D5PBY3
A0A1D5P0U8	Q5F3B9
A0A1D5P0U8	A0A8V0XCD2
A0A1D5P0U8	Q9YH14
A0A1D5P0U8	A0A8V1AEY5
A0A1D5P0U8	A0A1D5PNM0
A0A1D5P0U8	A0A8V0YFC7
A0A1D5P0U8	A0A8V0ZPD6
A0A1D5P0U8	A0A8V0ZC01
A0A1D5P0U8	A0A8V0YCL9
A0A1D5P0U8	R4GGZ2
A0A1D5P0U8	A0A1D5NW93
A0A1D5P0U8	A0A8V0Y9V7
A0A1D5P0U8	E1C658
A0A1D5P0U8	A0A8V0ZRZ8
A0A1D5P0U8	A0A1D5P1U2
A0A1D5P0U8	A0A1D5PI06
A0A1D5P0U8	A0A8V0ZVA2
A0A1D5P0U8	A0A8V1A624
A0A1D5P0U8	A0A8V0Y9K6
A0A1D5P0U8	A0A1D5P179
A0A1D5P0U8	A0A8V0Y6X8
A0A1D5P0U8	A0A8V0YXU7
A0A3Q3A7P6	Q98TH5
A0A3Q3A7P6	A0A8V0XRE7
A0A3Q3A7P6	Q5ZMS3
A0A3Q3A7P6	A0A8V0ZW50
A0A3Q3A7P6	A0A8V0Y9Y9
A0A3Q3A7P6	F1NQG5
A0A3Q3A7P6	A0A8V0ZF10
A0A3Q3A7P6	P84175
A0A3Q3A7P6	A0A8V0Y2X7
A0A3Q3A7P6	A0A8V0Z3K2
A0A3Q3A7P6	R4GGJ0
A0A3Q3A7P6	A0A1D5PMT8
A0A3Q3A7P6	A0A1L1S0X5
A0A3Q3A7P6	F1NCE1
A0A3Q3A7P6	P50890
A0A3Q3A7P6	A0A8V0X9X8
A0A3Q3A7P6	A0A8V0X4M9
A0A3Q3A7P6	A0A8V0ZJP1
A0A3Q3A7P6	A0A1D5P3B1
A0A3Q3A7P6	A0A8V0XPN5
A0A3Q3A7P6	F1NPA9
A0A3Q3A7P6	A0A8V0XBW1
A0A3Q3A7P6	A0A8V0XXX0
A0A3Q3A7P6	A0A8V1A8R2
A0A3Q3A7P6	A0A8V0Z1Z1
A0A3Q3A7P6	Q5F411
A0A3Q3A7P6	A0A8V0Z083
A0A3Q3A7P6	F1NN16
A0A3Q3A7P6	P84172
A0A3Q3A7P6	A0A8V0ZUX8
A0A3Q3A7P6	A0A8V1AAB0
A0A3Q3A7P6	A0A3Q2TSP8
A0A3Q3A7P6	A0A8V0XJK4
A0A3Q3A7P6	A0A1D5PR40
A0A3Q3A7P6	A0A8V0Z4J0
A0A3Q3A7P6	F1NH93
A0A3Q3A7P6	A0A8V0YR80
A0A3Q3A7P6	A0A8V1A6A3
A0A3Q3A7P6	P32429
A0A3Q3A7P6	A0A8V0ZCS2
A0A8V0XQ96	A0A8V1A8N2
A0A8V0XQ96	A0A8V0YUT8
A0A8V0XQ96	A0A8V1ADY8
A0A8V0XQ96	A0A8V0YIZ9
A0A8V0XQ96	P14448
A0A8V0XQ96	A0A8V0ZJW3
A0A8V0XQ96	A0A8V0XCT6
A0A8V0XQ96	A0A8V0YS27
A0A8V0XQ96	A0A160F7C1
A0A8V0ZF10	A0A8V0XXX0
A0A8V0ZF10	A0A8V1A8R2
A0A8V0ZF10	F1NPA9
A0A8V0ZF10	A0A1D5P3B1
A0A8V0ZF10	A0A8V0Z3U7
A0A8V0ZF10	A0A1D5P0D3
A0A8V0ZF10	A0A3Q2TSP8
A0A8V0ZF10	A0A8V1AAB0
A0A8V0ZF10	Q98TH5
A0A8V0ZF10	E1C2Z5
A0A8V0ZF10	A0A8V0YH08
A0A8V0ZF10	A0A8V1A7D7
A0A8V0YVT3	A0A8V0Y986
A0A8V0YVT3	A0A8V0XAF8
A0A8V0YVT3	A0A1D5PQD0
A0A8V0YVT3	A0A8V0ZDX0
A0A8V0YVT3	A0A8V0XKU5
A0A8V0YVT3	A0A8V0YXI5
A0A8V0YVT3	A0A8V0XI38
A0A8V0YVT3	A0A1D5NZT1
A0A8V0YVT3	A0A8V0YEQ1
A0A8V0YVT3	A0A8V0Y722
A0A8V0YVT3	A0A8V0XK27
F1NIL3	A0A8V1AEY5
F1NIL3	A0A8V0ZVA2
F1NIL3	A0A8V1A624
F1NIL3	A0A1D5P179
F1NIL3	A0A1D5PNM0
F1NIL3	A0A8V0Y6X8
F1NIL3	E1C658
F1NIL3	A0A8V0ZRZ8
F1NIL3	Q9YH14
F1NIL3	A0A8V0Y9X9
F1NIL3	A0A8V0Y9V7
F1NIL3	R4GGQ4
F1NIL3	A0A8V0XCD2
F1NIL3	A0A8V0ZC01
F1NIL3	A0A8V0ZPD6
F1NIL3	A0A8V0ZU95
F1NIL3	R4GGZ2
F1NIL3	A0A8V0YCL9
F1NIL3	A0A8V1AH40
F1NIL3	A0A1D5NW93
F1NIL3	A0A8V0YFF3
A0A8V0YU17	Q5F3M8
A0A8V0YU84	Q8QFM7
A0A8V0YU84	A0A1D5NW85
A0A8V0YU84	A0A8V0XV56
A0A8V0YU84	A0A8V1AKH4
A0A8V1ALJ9	A0A8V1AF87
A0A8V1ALJ9	A0A8V0Z490
A0A8V1ALJ9	A0A8V0ZLV6
A0A8V1ALJ9	A0A8V0ZIS3
A0A8V1ALJ9	A0A8V0Y0W0
A0A8V1ALJ9	A0A8V0Z4U2
A0A8V0Z9B8	A0A8V0ZCF7
A0A8V0Z9B8	A0A8V0XMA2
A0A8V0Z9B8	A0A8V0Y1A4
A0A8V0Z9B8	A0A8V0XVV0
A0A8V0ZT56	A0A8V0XVT5
A0A8V0ZT56	A0A8V0YYX3
A0A8V0ZT56	A0A8V0Y8S2
A0A8V0ZT56	A0A8V0YB71
A0A8V0ZT56	A0A8V0X3M7
A0A8V0ZT56	A0A8V0X9K8
