Protein accession	Gene name	ratio	type
F1NWX0	TUBA3E	2.553162345970683	Up
A0A8V0ZRK8	WDR61	1.9705754527876818	Up
P02845	VTG2	1.5843232835727512	Up
A0A8V1A498	LOC415641	1.6879867425706017	Up
A0A8V0Z420	HSD17B12	2.0500212874303982	Up
F1NMA2	SULT1E1	2.095876147747921	Up
A0A8V0ZL04	KRT9	4.1132419400903855	Up
A0A8V1A8B2	BCAN	3.1425772758463544	Up
A0A8V0Z0I1	ANPEP	1.588546912271402	Up
E1C2F4	GATD3AL2	2.0702461722109207	Up
A0A8V1A853	MVP	2.1393043111392376	Up
A0A8V1A582	PSMA5	2.1984678588232325	Up
A0A8V0ZAK3	SUCLG2	3.8922958025175807	Up
P14315	CAPZB	1.543297728820305	Up
A0A8V0ZL98	RPL27A	3.965294587901184	Up
A0A8V0ZAL2	ACSL5	2.0131116085705147	Up
F1NJF9	SMDT1	2.8277352288465067	Up
A0A8V0ZQT1	HNRNPH3	1.7835758375571942	Up
A0A8V0ZC55	EIF3B	1.6285345562648352	Up
A0A8V1A4H0	THOP1	2.2196755917144646	Up
A0A8V1A4N7	ATP5PB	5.328431228317012	Up
P14448	FGA	3.8621082248860312	Up
O42220	MSTN	2.0257953709004664	Up
A0A8V0ZCP8	SLC25A1	2.251456596031604	Up
F1NU79	PSMC5	2.187097489740841	Up
A0A8V0ZKA8	OSBP	1.5610272109506769	Up
A0A8V0ZRZ8	NDUFA9	5.011989705174615	Up
A0A8V0ZS72	PHB1	2.779345106429271	Up
F1NPA9	RPS3	3.073123314589125	Up
A0A8V0ZJW3	A2ML2	2.2615662018122475	Up
A0A8V0ZPP3	BCAR3	2.5000916657500096	Up
A0A8V1A8N2	C8A	2.4857270457657026	Up
A0A8V0ZY42	PSMD11	1.5253089622327758	Up
A0A8V0ZJP1	RPLP0	2.5712144115958595	Up
P41125	RPL13	1.986570779463348	Up
Q5ZMH8	NANS	2.5210673291225096	Up
P28497	CAPZA2	1.8043058873965483	Up
Q5ZLX0	PGRMC2	3.0228080463572877	Up
O93256	KRT19	2.355273118727645	Up
Q5ZLT7	BZW1	1.9804051614682845	Up
H9L2N7	PELO	1.9689392394879959	Up
F1P337	SNX5	2.216295250900329	Up
Q5ZLI2	PSMA3	1.8585121673192249	Up
Q5ZLF6	TMED7	1.7475739917000075	Up
A0A8V1A6B5	EPS15L1	2.0075618043419965	Up
A0A1D5PZJ5	ENTPD1	2.0230197714748503	Up
A0A1L1RKB7	ATP2A2	1.9617422968538	Up
F1NN16	RPS7	1.6353876682798694	Up
A0A8V0ZGP2	RPL23	2.1489369830566747	Up
P53488	ACTR2	1.7781411566670675	Up
R4GGZ2	NDUFA4	2.9556473303669786	Up
A0A8V0ZEP8	SNX4	1.9386877917818364	Up
A0A1D5PM19	MYH9	1.697492254015508	Up
R4GGJ0	RPS16	3.207944506504973	Up
Q5ZIA5	COPB1	1.8718615202586248	Up
Q9I8D6	tcp-1	1.8156865454673543	Up
A0A1D5NYE8	CTNNB1	1.6914007890894402	Up
A0A8V0ZCX6	CROCC	1.7647684340034189	Up
Q5F411	CCT5	2.619871301884415	Up
Q5F3B9	SUCLA2	4.896818477633566	Up
A0A8V1A624	ATP5B	3.5949978151855015	Up
A0A8V0ZDT7	VTG1	1.8209523153608416	Up
Q1KME6	RAB6A	1.5032303604425843	Up
A0A8V0ZE30	CNOT1	1.7939757078829923	Up
Q5ZMV5	ARPC5	1.6150605114637022	Up
P84175	RPS12	2.9951025862043257	Up
P84172	TUFM	2.0094268476621417	Up
Q5ZMI5	RAB9A	3.2765647442271573	Up
A0A1D5PIQ5	MAPK14	1.5264758560763243	Up
A0A8V0ZDW7	NPTN	2.3848357102789444	Up
A0A3Q2UHM4	DNM1L	2.1796801267358767	Up
F1NEF6	ACAD9	3.1864276136719467	Up
F1NCE1	EIF3D	1.669768001869772	Up
A0A8V1AE54	POR	2.155912813623955	Up
F1NR71	PSMD7	2.250826863489189	Up
A0A8V0YZN0	TGM2	1.7038216886302768	Up
A0A8V0ZJF4	PLEKHG3	2.0914702759523234	Up
A0A8V0ZJH8	SPOCK2	2.37718315469744	Up
Q5F3M8	OXCT1	2.5669272765974585	Up
A0A8V0ZK24	KRT13	1.6785905348350076	Up
A0A8V0ZI98	ATP5J2	2.640391791044776	Up
A0A8V0ZKI9	A2M	1.916031652989449	Up
A0A8V0ZJ84	HSD11B2	2.0808828957405447	Up
A0A8V0ZKS5	ARFGAP1	1.9234257721083068	Up
P32429	RPL7A	1.7919469232818328	Up
A0A8V1A640	PPP1CC	1.6351041280816565	Up
A0A8V0ZLT9	MTCH2	1.9960371735319755	Up
A0A8V0ZM46	FAM162A	3.1037456808682067	Up
A0A8V0ZJD3	PAPSS2	3.2470648130581896	Up
A0A8V1A960	COPB2	2.5914286111716462	Up
A0A8V0ZMG3	COMTD1	2.4654509036467784	Up
A0A8V0ZI24	DDOST	2.070243597472481	Up
E1BTT8	LDHA	1.5290378729944691	Up
A0A8V0ZH27	FBXO44	2.0791193054685397	Up
A0A8V0ZH96	PSMC3	3.821061898621168	Up
A0A8V0ZHE8	VDAC2	2.9746829982680567	Up
F1NBW2	ATP6V1A	2.371506042245506	Up
Q5ZJ73	CREG1	1.5717459016730406	Up
A0A8V0ZHY3	TXNRD3	1.5592605786112312	Up
Q5ZIE0	EIF5	2.7578227600277194	Up
E1BSN7	PYGB	1.805069513108141	Up
A0A3S5ZPN3	DDX5	2.9918333419917915	Up
E1C2Z5	WARS	1.5744692509543436	Up
F1P4D6	SLC22A23	1.9760397441056883	Up
A0A8V0ZI47	GLB1L	1.7908818896450884	Up
A0A8V0ZI53	MANSC1	1.8726454717598984	Up
Q5ZHV6	GRPEL1	1.6578908352373698	Up
E1BVT3	MDH2	2.17501174523268	Up
A0A8V1A7D7	SARS1	1.9014908101586836	Up
A0A8V0ZHZ7	RPN2	2.143066452036383	Up
A0A8V0YLZ8	MYOC	1.8724949924762584	Up
E1C8Y9	SRSF3	2.145685905343115	Up
A0A8V1APT7	NUFIP2	1.6927248545196332	Up
A0A8V0ZUI9	PIP4K2C	2.038422930518699	Up
A0A3Q2TTG3	SLC25A24	2.5678233438485805	Up
A0A8V1AH40	NDUFS7	3.5955505702000368	Up
A0A8V1ABH8	PSMB4	2.4384609897343115	Up
A0A1D5NYS2	SLC4A4	2.0092971351728117	Up
A0A8V0ZZZ5	THY1	1.6868511184844266	Up
A0A8V1AH32	RPL36	2.377455288221741	Up
A0A1L1RZR2	DNAJA1	2.581029451156758	Up
A0A8V1ABS2	CLTC	1.7217540084398295	Up
A0A8V0ZUX8	RPS26	1.6475896561454912	Up
A0A8V0ZZU2	NSF	1.5093866292548954	Up
A0A8V0ZUX9	USP5	2.208740524805015	Up
A0A8V1ABW1	ALDH2	1.809602417391791	Up
A0A8V0ZVA2	NDUFB3	3.191682627423408	Up
A0A8V0Y4M6	ACADL	3.403019883084802	Up
A0A8V0ZVE0	SLC4A1	2.2195717600593463	Up
A0A1D5NU82	TUBG1	1.618962239501212	Up
A0A8V0ZVS5	CS	2.060114446445703	Up
A0A8V1AHP0	HGS	1.8129263342865076	Up
A0A8V1A535	ANKS1A	1.9105661748113572	Up
A0A8V1AAU9	--	3.0783230056383637	Up
A0A1D5PIF0	SDHB	4.117371538779446	Up
A0A8V1AJS6	CCT3	2.2260938605406984	Up
A0A1D5P263	LYPLA1	1.5473388293303287	Up
A0A8V1AB74	HDHD3	2.112439321549541	Up
A0A8V1A3Y5	EIF2S2	2.0355582819490423	Up
A0A8V1AJR8	ARHGDIA	1.6411532635530046	Up
A0A8V1A545	FAM120C	2.681229522047858	Up
A0A8V1A3Y9	FANCD2	1.7337667921183697	Up
A0A8V1AFZ6	HNRNPM	2.3478735297106756	Up
A0A8V1A0A0	ESYT1	1.6231355339618547	Up
A0A8V1AII9	FKBP15	1.9533815571712816	Up
A0A8V0ZU95	COX5A	2.8585179803850345	Up
A0A8V1A4P1	KRT75L2	3.7380294878509424	Up
A0A8V0ZUA4	TMED2	5.337273468865465	Up
A0A1D5P8I7	IDH2	1.9479296797204568	Up
A0A8V1A0C2	GSTK1	2.30947826717945	Up
A0A8V1AF05	PSMD4	3.1619245961338214	Up
Q5ZMS3	EIF2S3	3.0429690547900314	Up
A0A8V1AEY5	NDUFS2	1.9340010153689944	Up
P15120	PLAU	2.972975160166348	Up
P13648	LMNA	1.7678648598321287	Up
P13127	CAPZA1	1.85879541359446	Up
A0A8V1ADY8	AMBP	1.7974564402637685	Up
A0A8V0ZYJ9	PAFAH1B2	2.208108770799579	Up
P09644	--	2.740605040352527	Up
A0A8V0ZWY9	FARSB	3.297579772493336	Up
P18944	MT-CO2	5.580879055982677	Up
A0A8V1ABN7	GORASP1	1.7662309718126743	Up
A0A8V1ACT0	PRKAR1A	2.4004177801392945	Up
A0A8V1ABY0	PTBP1	2.3535059586780447	Up
A0A8V0ZX92	ATP1A1	2.8361394635316985	Up
A0A8V1ACH5	INPP5E	2.75573334783994	Up
A0A8V0ZYC2	TPM1	2.1794917322856717	Up
K9JA28	IFNLR1	2.0516086487706784	Up
F1NYI3	RTCB	2.8136810622783783	Up
A0A8V1ADW0	CRLF1	1.7347776398061556	Up
A0A8V1AED0	ACSF2	8.03336673937393	Up
A0A8V1AED9	SUMF2	2.3231207600765726	Up
P50890	RPSA	2.299771309555524	Up
A0A8V1A7Y0	ILF2	6.0570262101953976	Up
A0A8V1A8R2	RPS8	3.816769180964713	Up
A0A8V1A8T0	KRT24	3.3859774786780386	Up
Q5ZKN2	PGRMC1	1.8230637836937047	Up
A0A8V1AEU4	BLMH	3.204815653328614	Up
Q5ZKB9	DDX6	2.14244067686194	Up
Q5ZJW4	SEC22B	4.2226118274067685	Up
A0A8V1AER6	MOV10	2.5462376614143287	Up
A0A8V0ZW50	EIF3M	2.9096852703299985	Up
A0A8V0ZZ05	NPEPPS	1.6671553636535406	Up
Q5ZHZ0	DDX39B	3.190811774877993	Up
A0A8V1AEJ4	HID1	2.627827571489543	Up
E1BS97	PAK2	1.5735725087789747	Up
A0A8V1AEJ0	ANP32B	8.066645831045639	Up
A0A8V1A9M2	RPL10A	1.9960943772050492	Up
A0A8V0ZWH3	DLAT	2.735134602681624	Up
A0A8V1ACR8	COPE	2.121292831791956	Up
A0A8V1AHP7	ANGPTL4	3.459481675117443	Up
A0A1D5PL38	ALDH18A1	3.808264635805624	Up
A0A8V1AAP1	A2ML4	2.100297936513775	Up
A0A8V1AK12	LOC776719	3.6953921929663047	Up
A0A8V1A9H2	SPTAN1	2.394737065705959	Up
E1C455	C9orf64	1.7082863797820669	Up
P62801	H4-I	2.023893921859281	Up
P84229	H3-I	1.5381160356052297	Up
A0A8V0XMJ6	ACSL1	2.715592026518483	Up
A0A8V0ZQC1	KRT8	2.7241786207571588	Up
A0A8V0XHN0	PFKP	1.945806392066577	Up
E1C658	ATP5H	3.4243413964776197	Up
Q01406	CTTN1	2.401016794166997	Up
A0A8V0ZQK2	CARS	2.1578660003701646	Up
A0A8V0XE48	ROCK2	2.701392795980169	Up
A0A8V0ZY56	CSDE1	3.014577169530168	Up
A0A8V0ZYI9	EPS15	2.0472055438094072	Up
A0A8V0ZQV5	GIF	1.6021511668111772	Up
A0A8V0XAS9	CAPN1	1.6986628004900972	Up
A0A8V0ZZ27	LOC101748543	1.5107333148541684	Up
A0A8V0ZQD9	CORO1B	1.5559007793001582	Up
A0A8V0ZQ00	KRT40	2.7676967722910297	Up
E1C733	CCL26	2.2964839791065716	Up
A0A8V1A370	ATG7	1.9274336600311768	Up
A0A8V0YDL8	PCSK1	1.8305979850503735	Up
F1NCA2	GPD2	2.015712858787083	Up
A0A8V0ZNX9	PSMB3	1.805178159446296	Up
A0A8V0YB71	HADHB	2.056442690024779	Up
A0A8V0Y9V8	AK3	1.8750404359171584	Up
A0A8V0Y9B4	KATNAL2	1.5877095841265192	Up
F1NC02	PSMA4	1.5283972312878815	Up
F1NBR3	MOXD1	11.332700635768912	Up
A0A8V0ZVD2	KRT18	2.7447502135887403	Up
F1NAQ8	GMPS	5.116797239991374	Up
F1NAC8	SNRPA1	2.151147415459948	Up
A0A8V1ANL7	TMEM199	2.3409851546334486	Up
A0A8V0Y492	HADHA	2.106522046571114	Up
A0A8V1A3U0	ARPC3	1.6642469274163127	Up
A0A8V1A936	ANP32E	2.4572755448035988	Up
A0A8V1A3D8	COPG1	1.7873782576932544	Up
A0A8V0ZX20	PCBP2	1.9188550588779163	Up
Q5ZL72	HSPD1	2.371567666615085	Up
A0A8V0YK18	CDC42BPB	2.143944920208248	Up
A0A8V1A9W4	COPA	2.3367698436592006	Up
A0A8V0ZZC8	MAPKAPK5	2.3192617940089337	Up
A0A8V1APZ6	SRP68	5.4915989994924965	Up
A0A8V1AJ29	LPO	2.8342101790084953	Up
A0A8V1AJ19	NPTX1	1.6509434718802878	Up
A0A8V1A1S6	AHCYL1	1.9683039653802552	Up
A0A8V1A1U8	CLIP1	2.6927419675916706	Up
A0A3Q2TSP8	EPRS	3.150226127309769	Up
A0A1L1RZK1	GLO1	3.4897103262724234	Up
A0A3Q2U4B8	DLG3	1.5934863032117859	Up
A0A8V1ALI6	GAA	1.930986259445424	Up
A0A8V1AAF2	MIF	3.1404220917368733	Up
A0A8V1A2W0	LAMB3	2.0046380571147435	Up
A0A8V1A102	PDHX	1.5986749892860106	Up
A0A8V1A3B4	UQCRC1	3.105162039480629	Up
A0A8V0ZT56	ACADS	1.9076130641659352	Up
Q9PRS8	--	1.5098485372432395	Up
A0A8V1AI10	FAM129B	1.8059799630386149	Up
A0A8V1AKZ9	SEPTIN4	1.8091499360541232	Up
Q92182	ST6GAL1	1.6951669987652631	Up
A0A452J806	OLA1	1.6648817044717648	Up
A0A8V1A0H5	CCDC141	1.8382259430037315	Up
Q5ZLN1	PGAM1	2.5597211954799866	Up
A0A8V0ZRW5	IDH3A	4.404301677615186	Up
A0A8V0ZZE1	SRPRB	2.3448366846601223	Up
A0A8V0X8Q2	CLN5	1.5936216140937265	Up
A0A8V1AA37	NDUFS1	3.36178535665556	Up
A0A8V0ZZK0	ZPR1	2.4997293267358702	Up
A0A8V0ZRZ2	SAR1A	2.324823998949418	Up
A0A8V1A000	NIF3L1	1.7590543478108525	Up
A0A8V1AAB0	RPL35	4.405257230087591	Up
A0A8V0X5B9	FGFR2	2.882208579914363	Up
A0A8V0X4M9	EIF3A	3.2414537560769228	Up
A0A8V0X3M7	ACADSB	2.5535255131444785	Up
A0A8V0X354	NOS1	2.0362434396881137	Up
A0A8V1A0A4	RNPEP	2.718471632726502	Up
C7G537	COTL1	1.7128303727724052	Up
A0A8V1A0C9	HDLBP	1.583438482185873	Up
A0A8V0ZS88	GPC1	1.5285878341528734	Up
A0A8V0ZZC5	--	1.5310162145859152	Up
Q5ZJ23	ASS1	2.2480365258056607	Up
A0A8V0XBM3	LGALS1B	2.371975059489744	Up
R4GGQ4	TIMM13	15.293247947737141	Up
A0A8V0XVT5	ALDH6A1	3.492381252627154	Up
A0A8V0XZS5	SCCPDH	2.1261936362089497	Up
A0A8V0X0T6	--	1.7166640196764376	Up
A0A8V0XV56	APOB	1.5487907465825446	Up
A0A8V0XUD0	EEF1D	3.66617485977098	Up
A0A8V0Y0F3	EMILIN1	1.5087824202107782	Up
A0A8V0Y0I0	LOC107050955	1.8914786550498013	Up
A0A8V0YXI7	UGDH	2.4802914733314045	Up
A0A8V0XTR4	CTNNA1	1.7332910001221151	Up
A0A8V0Y0X2	PROM1	1.5812797629977842	Up
A0A8V0XTM2	PAPSS1	2.085618980951169	Up
A0A8V0XTH6	SEL1L	1.9790585431854435	Up
A0A8V0WZH6	IKBKG	2.8192050480513324	Up
A0A8V0XTC5	ATP1B1	3.729093797972357	Up
A0A8V0XT65	RNASET2	1.6984176029506937	Up
A0A8V0XSU6	PSPC1	2.036746873901245	Up
A0A8V0XRD5	PSMA6	1.8565867390981619	Up
A0A8V0YY54	LMNAL	2.638848341232228	Up
A0A8V0YYI8	CCT7	1.8164306965849188	Up
A0A8V0YYM2	CISD2	1.5125908214553316	Up
A0A8V0Y2J9	DCTN3	2.3610274608109645	Up
A0A8V0XVX3	ERGIC1	2.212522903795949	Up
A0A8V0YYY4	OGT	2.429373988790734	Up
A0A8V0XZH4	LRGUK	1.5912217137616989	Up
A0A8V0YWS4	MACF1	1.704124147691575	Up
A0A8V0XVV0	THSD7B	1.8854050803468891	Up
A0A8V0XW00	CD72L1	5.659226190476191	Up
A0A8V0XW93	HSPA4L	1.850081089525812	Up
A0A8V0X4A3	CYB5A	1.5080069867284809	Up
A0A8V0YVI8	SYNE2	14.324326999796073	Up
A0A8V0XWR2	CTNNA3	3.4702733845038747	Up
A0A8V0YVZ8	PRPS1L1	1.8013526673635494	Up
A0A8V0X2T8	HSD17B10	2.0160835531721664	Up
A0A8V0XX21	--	1.6759735469792127	Up
A0A8V0XXX0	RPS3A	1.76272414417678	Up
A0A8V0XXE8	REEP5	2.270654488644291	Up
A0A8V0YW57	MSH2	1.768426629357038	Up
A0A8V0XWZ3	STC2	1.6577218761409391	Up
A0A8V0XXW6	PUF60	2.527588385115647	Up
A0A8V0XXZ4	CRIM1	1.994431150107832	Up
A0A8V0YW93	NPEPL1	2.5211937613360993	Up
A0A8V0YWL6	IMMT	3.055404338553265	Up
A0A8V0XY82	LOC107050662	2.4807307737551243	Up
A0A8V0X1R9	SERPINI1	1.70651431304229	Up
A0A8V0XYK6	ANK3	2.8042829959310036	Up
A0A8V0XYP5	HNRNPU	2.3982117237138763	Up
A0A8V0XW68	COX4I1	4.214491569655297	Up
A0A8V0X4N2	--	3.5189675906140985	Up
A0A8V0XMI5	HMGB1	2.022593643103217	Up
A0A8V0YZ41	EIF4A3	1.634120756933663	Up
A0A8V0Z0R4	CHRD	1.6812065851839526	Up
A0A8V0XGP6	UFL1	2.1419042536972106	Up
A0A8V0XGH4	PDIA6	1.5904062894634396	Up
A0A8V0Z0R7	ERLIN2	2.7550939240041608	Up
A0A8V0XEP8	TPP1	1.8675242200015256	Up
A0A8V0XE68	ACAT1	2.9048761746662444	Up
A0A8V0XDR8	LAMA2	1.5949950149551346	Up
A0A8V0Z1Z1	RPS6	1.7188582513509767	Up
A0A1L1RYD1	LOC121112087	3.652217376847109	Up
A0A8V0XD01	USO1	3.6972758107546486	Up
A0A8V0Z2Y8	LOC107049545	5.404238994917042	Up
A0A8V0XCW4	DMP1	5.6288741594466565	Up
A0A8V0YBA6	SERHL	3.6298642009304487	Up
A0A8V0YBI3	STOML2	2.46479086823458	Up
A0A8V0XCT6	GC	2.3887681222937083	Up
A0A8V0Z382	NDUFS5	2.706170858433248	Up
A0A8V0YBZ4	MTMR9	3.1791677642480223	Up
A0A8V0XCD2	NDUFA5	3.0391678321678324	Up
A0A8V0YC02	NDRG1	3.1299583714746517	Up
A0A8V0YC20	ADSL	3.3533365733298437	Up
A0A8V0XBW1	EEF1A1	1.7639040144203688	Up
A0A8V0XGW5	APOV1	1.8630004189840867	Up
A0A3Q2UJ64	UQCRB	5.023115161003285	Up
A0A8V0Y8S2	ECI2	1.890212287223635	Up
A0A8V0Y8I0	CYTL1	2.3102754855105547	Up
A0A8V0XLV1	COPG2	2.1301655888408777	Up
A0A8V0Y4B7	DSP	2.1315261755766883	Up
A0A3Q2UGG0	IQGAP2	2.3233668797400178	Up
A0A8V0Y4M2	CCDC53	2.2215635746387457	Up
A0A3Q2UCS5	CCDC25	2.202072335035365	Up
A0A8V0XKI2	THBS2	2.1357364282473914	Up
A0A8V0Y579	SERINC5	5.3935166891699895	Up
A0A8V0XKE8	CFI	1.7989129662185537	Up
A0A8V0Y652	IL10RB	2.6643820409108896	Up
A0A3Q2U892	MGEA5	2.4080319774276986	Up
A0A8V0YZJ3	GLB1	3.673047644352224	Up
A0A8V0XJK4	RPL7	1.678934759885997	Up
A0A8V0XIX2	USP14	1.9588378878632988	Up
A0A8V0XIM8	HADH	1.7969182866761082	Up
A0A8V0XHY2	PCCA	2.6880901638690013	Up
A0A8V0Z066	KTN1	2.4403849413359953	Up
A0A3Q2U3U3	HNRNPA2B1	1.5586134231368376	Up
A0A8V0Z0M2	TNFSF10	1.7125301474019017	Up
A0A8V0XH99	GPC5	2.2646130519540804	Up
A0A8V0XH43	C4A	2.692055520680756	Up
A0A8V0Y8A2	ARFGAP3	3.6831516095534784	Up
A0A8V0Y8Q2	CD72L2	4.122007508347848	Up
A0A8V0XUY8	--	2.6447379531637014	Up
A0A8V0YV92	ADAM9	1.5028854787212242	Up
A0A8V0YUW3	EIF4A2	2.08065838055259	Up
A0A8V0YCZ5	SAR1B	1.9134602770320648	Up
A0A8V0XJ04	TFG	1.8542705456740132	Up
A0A8V0XJ14	ALB	1.898796718960421	Up
A0A8V0YCT6	CAND1	1.7015869624853432	Up
A0A8V0XJD2	PDLIM5	2.3994759502939456	Up
A0A8V0YCP2	CCT2	2.308988987025843	Up
A0A8V0YCL9	COX6C	2.844861400789368	Up
A0A8V0YC52	NDUFA2	1.779580003716781	Up
A0A8V0XK42	HSD17B13	1.6859119170259442	Up
A0A8V0YBU5	XPOT	2.055652617414706	Up
A0A8V0XK63	EIF4E	1.6263824276195833	Up
A0A8V0YQC4	TARS	3.165596853989598	Up
A0A8V0XKF3	YWHAQ	1.9995498782923344	Up
A0A8V0YBR8	APPL2	1.5071904519405257	Up
A0A8V0YBR3	TSPO	1.601233635991114	Up
A0A8V0YBE2	DERA	3.355665977109473	Up
A0A8V0YQG8	OCIAD2	6.87313785863079	Up
A0A8V0XKW4	HTRA2	2.9443417008035038	Up
A0A8V0YQY8	PSMD2	2.1738051898573425	Up
A0A8V0YB32	CRHBP	4.944831813654126	Up
A0A8V0YAJ1	NTS	1.6374521438844922	Up
A0A8V0YD10	PABPC1	1.7896837683366666	Up
A0A8V0X8L8	--	1.7321561221424526	Up
A0A8V0XHV8	COPS4	1.900858910869239	Up
A0A8V0X9K8	ALDH7A1	1.5614388743981418	Up
A0A8V0YIX8	CD14	1.5380786051835982	Up
A0A8V0YHS1	C7	1.667087342903718	Up
A0A8V0XAL0	MATN3	1.6441964285714286	Up
A0A8V0YHL1	ARSK	1.6241295852634563	Up
A0A8V0YHF3	CLIC6	2.6017900656409214	Up
A0A8V0XEA4	LOC107051391	1.8840402001518588	Up
A0A8V0YHD4	A4GALT	1.8837352951382864	Up
A0A8V0YH08	HARS1	1.7068319861168195	Up
A0A8V0YGN2	MGST1	1.9013394459131887	Up
A0A8V0XEL0	PIT54	2.4692320068272275	Up
A0A8V0YGG7	UCHL5	1.7806139039330118	Up
A0A8V0YFT7	STAT1	3.4036856554953228	Up
A0A8V0XFV7	BZW2	2.105224293889607	Up
A0A8V0YFF3	NDUFA10	3.301151232326047	Up
A0A8V0XFZ5	SCARB2	1.7216911622135185	Up
A0A8V0XG32	TMED8	2.661936699084217	Up
A0A8V0YF91	BCL2L13	5.6386172396927075	Up
A0A8V0XG62	COPS5	1.7885461939676923	Up
A0A8V0XAA5	LINC00954	3.3556914303058383	Up
A0A8V0X9X8	TPT1	2.641948654169083	Up
A0A8V0XGY1	NDNF	2.115099730173007	Up
A0A8V0YDF1	MYO16	2.5307111095043564	Up
A0A8V0YR59	PDGFRB	1.6840261331371669	Up
A0A8V0YA67	CMAS	1.8623595817422964	Up
A0A8V0XM02	SCFD1	6.073695475178425	Up
A0A8V0Y5D3	NPM1	2.027385210951262	Up
A0A8V0Y5A6	ACTN4	1.5183379370680927	Up
A0A8V0Y599	MTDH	4.137367930087477	Up
A0A8V0XRE7	RPL24	1.558862528151131	Up
A0A8V0Y4V6	RPL26L1	2.915209970120865	Up
A0A8V0Y4P5	SSR1	2.4591290425260146	Up
A0A8V0X6I3	LOC121108888	2.5037164628175685	Up
A0A8V0Y4G2	CTSB	1.7563074917308483	Up
A0A8V0Y3L3	SOD3	2.639754947732811	Up
A0A8V0XSE9	EXOC3	2.0071431012679857	Up
A0A8V0Y357	NID1	1.7331339233232803	Up
A0A8V0Y2X7	PSMC2	2.210065375601332	Up
A0A8V0X6F4	LOC107050614	1.7018973277875904	Up
A0A8V0YTH3	COG7	3.2013842274269333	Up
A0A8V0X678	ARFIP2	1.5545222947670292	Up
A0A8V0XTL6	MATR3	1.7370935645093035	Up
A0A8V0YU17	BDH1A	3.4073587401217624	Up
A0A8V0XTY8	ELAPOR2	2.0122944343190654	Up
A0A8V0YU84	APOD	2.0519608006255927	Up
A0A8V0Y121	CHST4	3.0955369224678404	Up
A0A8V0X5E1	NPY	2.7599978738652213	Up
A0A8V0Y699	TLN1	3.993703423916372	Up
A0A8V0YSF6	LGMN	1.7657945666977275	Up
A0A8V0Y6X8	NDUFA12	1.503496733271736	Up
A0A8V0XQ96	ITIH2	2.201991553037714	Up
A0A8V0YA04	LOC107050560	2.282023871485844	Up
A0A8V0Y9Y9	RPL3	7.275952685542875	Up
A0A8V0XM46	VNN2	1.509171387784053	Up
A0A8V0Y9X9	ATP5O	3.099969724492885	Up
A0A8V0Y9V7	NDUFS4	4.926420710886783	Up
A0A8V0XM98	LRBA	1.5909756005191815	Up
A0A8V0X7S3	--	2.9697497781680853	Up
A0A8V0X7P4	SDCBP	1.7429050150407344	Up
A0A8V0XMV0	TOMM70	2.6306356908205264	Up
A0A8V0Y9L1	EIF3L	2.300820246596275	Up
A0A8V0Z3D0	CLCN2	1.5628833805646234	Up
A0A8V0XN01	ECHDC3	2.438580936724604	Up
A0A8V0X7I3	HNRNPC	1.8622067670199487	Up
A0A8V0Y9B0	FH	1.595895185714519	Up
A0A8V0YR80	RPL14	1.7389668601034505	Up
A0A8V0YRF1	DYNC1H1	2.2317828870528182	Up
A0A8V0Y8B8	CTSEAL	1.9603845480307955	Up
A0A8V0XNP4	DHRS4	3.2284551162630235	Up
A0A8V0Y814	CCT8	2.9910330786279733	Up
A0A8V0XP09	IPO5	3.705956616549983	Up
A0A8V0XQ47	GOLGB1	2.2330078295891123	Up
A0A8V0Y6Y7	TOR1AIP1	1.7404656778952114	Up
A0A8V0Y9K6	SLC25A3	4.164952303885716	Up
A0A8V0Z3K2	PSMC1	2.126912734298747	Up
A0A8V0XB52	PSMB5	2.2279204612461507	Up
A0A8V0YCY1	SERPINC1	1.6122506256285518	Up
A0A1D5PI06	NDUFV2	2.084357395072847	Up
A0A8V0YZG8	SRBD1	3.604381512156024	Up
A0A8V0YZL1	UQCRC2	2.4539234785319097	Up
A0A8V0ZC01	COX6A1	2.865843816518204	Up
A0A8V0ZCF7	ADAMTS9	5.092579397562812	Up
A0A8V0ZCN7	UMPS	2.0830153055075717	Up
A0A8V0ZCS2	EIF2S1	1.6031356748708068	Up
A0A8V0Z0D4	DHRS7	7.543763594463163	Up
A0A1D5PEH3	PDHA2	3.22359559416354	Up
A0A1D5P2W5	MON2	2.0070725129276616	Up
A0A8V0Z0W8	PPL	1.9950338110678512	Up
A0A1D5PD70	GMDS	1.6450800393175595	Up
A0A1D5PD64	MAP2K3	2.7226322865563204	Up
A0A8V0Z189	PKDCCA	2.8266499022960985	Up
A0A8V0ZD41	ACTN1	2.0071766604002037	Up
A0A1D5PC99	ETFA	4.022536056505962	Up
A0A1D5PC23	TALDO1	5.822960923023372	Up
A0A1D5PBY3	PRDX3	2.723230822956313	Up
A0A1D5P0D3	AIMP1	3.3542846597896774	Up
A0A1D5PAN7	LOC121112081	2.601359153767849	Up
A0A1D5PAM4	HSBP1	2.0147050656468366	Up
A0A1D5PIZ8	IQGAP3	1.5698887170018463	Up
A0A8V0ZE58	CYR61	1.5148366894677183	Up
A0A1D5PJW4	PSMA7	1.920442012476845	Up
A0A8V0YZ19	NONO	1.6015809103223049	Up
A0A1D5P8I8	COL12A1	2.691086902341715	Up
A0A8V0YV66	RPS4Y1	2.533941239493171	Up
